,Unnamed: 0.1,Unnamed: 0,Event.Id,Investigation.Type,Event.Date,Location,Injury.Severity,Aircraft.damage,Make,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Num.Passenger,Total.Injured,Percent.Serious.and.Fatal,Percent.Uninjured,Make.Model,Max.Capacity
117,117,224,20020917X02139,Accident,1982-02-02,LA,Fatal(2),Destroyed,cessna,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Unknown,Probable Cause,2.0,2.0,100.0,0.0,cessna150G,2
118,118,225,20020917X02581,Accident,1982-02-02,WA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessnaU206G,6
119,119,226,20020917X02007,Accident,1982-02-02,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessnaT210N,6
120,120,228,20020917X02297,Accident,1982-02-03,AZ,Fatal(1),Destroyed,mooney,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,1.0,1.0,100.0,0.0,mooneyM20J,4
121,121,231,20020917X02582,Accident,1982-02-03,WA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,2.0,0.0,0.0,100.0,cessna150J,2
122,122,238,20020917X02348,Accident,1982-02-05,FL,Fatal(2),Destroyed,piper,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,2.0,2.0,100.0,0.0,piperPA-28,4
123,123,239,20020917X01724,Accident,1982-02-05,VA,Fatal(4),Destroyed,piper,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,4.0,4.0,100.0,0.0,piperPA-32R-300,6
124,124,240,20020917X02570,Accident,1982-02-05,CT,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,1.0,1.0,0.0,VMC,Takeoff,Probable Cause,2.0,2.0,50.0,0.0,piperPA-28-140,4
125,125,245,20020917X02585,Accident,1982-02-06,OR,Non-Fatal,Substantial,taylorcraft,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,3.0,0.0,0.0,100.0,taylorcraftBC12-D,3
126,126,246,20020917X02432,Accident,1982-02-06,MO,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-140,4
127,127,248,20020917X02173,Accident,1982-02-06,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,3.0,0.0,0.0,100.0,cessna180,6
128,128,249,20020917X02172,Accident,1982-02-06,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2.0,0.0,0.0,100.0,cessna152,3
129,129,250,20020917X01790,Accident,1982-02-06,MI,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,3.0,0.0,0.0,100.0,piperPA-28-181,5
130,130,253,20020917X01786,Accident,1982-02-06,MN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,2.0,2.0,0.0,0.0,cessna150,2
131,131,257,20020917X02265,Accident,1982-02-07,AZ,Fatal(4),Destroyed,cessna,1.0,Reciprocating,Unknown,4.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,4.0,4.0,100.0,0.0,cessnaP210N,6
132,132,259,20020917X02584,Accident,1982-02-07,WA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-180,5
133,133,261,20020917X02493,Accident,1982-02-07,NJ,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,Landing,Probable Cause,5.0,0.0,0.0,100.0,cessna172N,5
134,134,262,20020917X02434,Accident,1982-02-07,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
135,135,264,20020917X02009,Accident,1982-02-07,NM,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,2.0,0.0,0.0,100.0,cessna177RG,5
136,136,265,20020917X01792,Accident,1982-02-07,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,4.0,0.0,0.0,100.0,cessna172,4
137,137,266,20020917X01791,Accident,1982-02-07,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
138,138,267,20020917X01789,Accident,1982-02-07,IN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna172,4
139,139,268,20020917X02263,Accident,1982-02-08,CA,Fatal(1),Destroyed,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,1.0,1.0,100.0,0.0,cessna172N,5
140,140,271,20020917X01879,Accident,1982-02-08,IL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
141,141,273,20020917X01793,Accident,1982-02-08,IN,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1.0,1.0,0.0,0.0,piperPA-28-161,4
142,142,274,20020917X01754,Accident,1982-02-08,TN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,1.0,1.0,0.0,0.0,cessna182P,4
143,143,275,20020917X01668,Accident,1982-02-08,GA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna140,2
144,144,277,20020917X02175,Accident,1982-02-09,CA,Non-Fatal,Destroyed,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,piperPA-38-112,2
145,145,279,20020917X01769,Incident,1982-02-09,AL,Incident,,beech,2.0,Turbo Prop,Executive/corporate,0.0,0.0,0.0,10.0,IMC,Takeoff,Probable Cause,10.0,0.0,0.0,100.0,beech200,8
146,146,280,20020917X02174,Accident,1982-02-09,CA,Non-Fatal,Substantial,cessna,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2.0,0.0,0.0,100.0,cessna310R,6
147,147,281,20020917X01795,Accident,1982-02-09,MN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna172,4
148,148,283,20020917X01627,Accident,1982-02-09,AK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,2.0,0.0,0.0,100.0,cessna185,6
149,149,284,20020917X02416,Accident,1982-02-10,FL,Non-Fatal,Destroyed,cessna,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Approach,Probable Cause,2.0,2.0,100.0,0.0,cessna310,5
150,150,286,20020917X02494,Accident,1982-02-10,MA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,cessna172K,4
151,151,287,20020917X01924,Accident,1982-02-10,UT,Non-Fatal,Substantial,cessna,2.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessna421B,10
152,152,292,20020917X02435,Accident,1982-02-11,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
153,153,295,20020917X01896,Accident,1982-02-12,OH,Non-Fatal,Destroyed,piper,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Cruise,Probable Cause,4.0,4.0,100.0,0.0,piperPA-24-250,5
154,154,297,20020917X01804,Accident,1982-02-12,OH,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1.0,1.0,0.0,0.0,cessna152,3
155,155,298,20020917X02269,Accident,1982-02-13,CA,Fatal(4),Destroyed,cessna,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,4.0,4.0,100.0,0.0,cessna172K,4
156,156,302,20020917X02442,Accident,1982-02-13,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1.0,0.0,0.0,100.0,cessna150,2
157,157,303,20020917X02439,Accident,1982-02-13,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
158,158,304,20020917X02347,Accident,1982-02-13,FL,Non-Fatal,Substantial,aeronca,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,2.0,1.0,0.0,50.0,aeronca7AC,3
159,159,305,20020917X02010,Accident,1982-02-13,NM,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessna172,4
160,160,306,20020917X01929,Accident,1982-02-13,MT,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,UNK,Unknown,Probable Cause,2.0,1.0,0.0,50.0,piperPA-18,2
161,161,307,20020917X01797,Accident,1982-02-13,IL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,1.0,1.0,0.0,0.0,cessna150,2
162,162,310,20020917X02237,Accident,1982-02-14,CA,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Descent,Probable Cause,2.0,2.0,100.0,0.0,cessna150,2
163,163,311,20020917X02011,Accident,1982-02-14,TX,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
164,164,312,20020917X02496,Accident,1982-02-14,PA,Non-Fatal,Substantial,bellanca,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Approach,Probable Cause,3.0,0.0,0.0,100.0,bellanca17-30A,5
165,165,313,20020917X02436,Accident,1982-02-14,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna150,2
166,166,314,20020917X02353,Accident,1982-02-14,FL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-140,4
167,167,315,20020917X01805,Accident,1982-02-14,IN,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,2.0,0.0,0.0,100.0,piperPA-38-112,2
168,168,316,20020917X01803,Accident,1982-02-14,IL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,3.0,0.0,0.0,100.0,piperPA-28-161,4
169,169,317,20020917X01799,Accident,1982-02-14,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,4.0,0.0,0.0,100.0,cessna172N,5
170,170,319,20020917X01670,Accident,1982-02-14,SC,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,4.0,0.0,0.0,100.0,piperPA-28-161,4
171,171,323,20020917X02497,Accident,1982-02-15,NY,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,mooneyM20J,4
172,172,324,20020917X02438,Accident,1982-02-15,IA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,IMC,Descent,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-151,5
173,173,325,20020917X02437,Accident,1982-02-15,MO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
174,174,326,20020917X01802,Accident,1982-02-15,IL,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2.0,0.0,0.0,100.0,piperPA-28-151,5
175,175,328,20020917X01798,Accident,1982-02-15,OH,Non-Fatal,Substantial,beech,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,beech35,5
176,176,330,20020917X01718,Accident,1982-02-15,NC,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,Approach,Probable Cause,2.0,1.0,0.0,50.0,cessna150M,2
177,177,333,20020917X02346,Accident,1982-02-15,AN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,cessna172,4
178,178,337,20020917X02360,Accident,1982-02-17,FL,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
179,179,338,20020917X02176,Accident,1982-02-17,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessna172M,4
180,180,340,20020917X02013,Accident,1982-02-17,TX,Non-Fatal,Substantial,bellanca,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,bellanca7ECA,3
181,181,341,20020917X01928,Accident,1982-02-17,CO,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna177RG,5
182,182,342,20020917X01927,Accident,1982-02-17,SD,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,3.0,0.0,0.0,100.0,cessna210,6
183,183,343,20020917X01926,Accident,1982-02-17,UT,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,2.0,0.0,IMC,Approach,Probable Cause,2.0,2.0,0.0,0.0,cessna210,6
184,184,347,20020917X01987,Accident,1982-02-18,UT,Fatal(1),Destroyed,beech,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,1.0,1.0,100.0,0.0,beechA36,4
185,185,348,20020917X01728,Accident,1982-02-18,AL,Fatal(1),Destroyed,piper,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,1.0,1.0,100.0,0.0,piperPA-28-140,4
186,186,349,20020917X02498,Accident,1982-02-18,NY,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,cessnaT210N,6
187,187,355,20020917X02014,Accident,1982-02-19,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna172H,4
188,188,356,20020917X01818,Accident,1982-02-19,MN,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna180,6
189,189,358,20020917X01808,Accident,1982-02-19,IL,Non-Fatal,Substantial,beech,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,IMC,Approach,Probable Cause,1.0,0.0,0.0,100.0,beech58,6
190,190,363,20020917X02178,Accident,1982-02-20,CA,Fatal(1),Destroyed,cessna,1.0,Reciprocating,Personal,1.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,2.0,2.0,100.0,0.0,cessna172L,4
191,191,366,20020917X02444,Accident,1982-02-20,MO,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-161,4
192,192,367,20020917X02350,Accident,1982-02-20,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
193,193,368,20020917X02177,Accident,1982-02-20,AZ,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,3.0,0.0,0.0,100.0,cessna172N,5
194,194,369,20020917X02017,Accident,1982-02-20,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2.0,0.0,0.0,100.0,cessna150M,2
195,195,370,20020917X02015,Accident,1982-02-20,LA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,1.0,0.0,0.0,100.0,cessna140,2
196,196,372,20020917X01810,Accident,1982-02-20,WI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,2.0,0.0,0.0,100.0,cessna150,2
197,197,374,20020917X02466,Accident,1982-02-21,NE,Non-Fatal,Destroyed,piper,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Takeoff,Probable Cause,2.0,2.0,100.0,0.0,piperPA-22-150,4
198,198,375,20020917X02285,Accident,1982-02-21,CA,Non-Fatal,Destroyed,piper,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Landing,Probable Cause,4.0,4.0,100.0,0.0,piperPA-28-181,5
199,199,376,20020917X02271,Accident,1982-02-21,CA,Fatal(1),Destroyed,piper,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,UNK,Cruise,Probable Cause,1.0,1.0,100.0,0.0,piperPA-28-180,5
200,200,380,20020917X02440,Accident,1982-02-21,IA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
201,201,381,20020917X02270,Accident,1982-02-21,CA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,1.0,3.0,VMC,Cruise,Probable Cause,4.0,1.0,0.0,75.0,cessna172N,5
202,202,383,20020917X02149,Accident,1982-02-21,AR,Fatal(2),Substantial,bellanca,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,2.0,2.0,100.0,0.0,bellanca7GCBC,3
203,203,384,20020917X01816,Accident,1982-02-21,MN,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Go-around,Probable Cause,1.0,0.0,0.0,100.0,piperPA-28-140,4
204,204,385,20020917X01815,Accident,1982-02-21,IL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
205,205,390,20020917X02509,Accident,1982-02-22,RI,Non-Fatal,Substantial,cessna,2.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,Cruise,Probable Cause,6.0,0.0,0.0,100.0,cessna421C,8
206,206,391,20020917X02019,Accident,1982-02-22,AR,Non-Fatal,Substantial,grumman,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,grummanG-164A,1
207,207,392,20020917X02018,Accident,1982-02-22,LA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,2.0,0.0,0.0,100.0,cessnaA185F,6
208,208,393,20020917X02016,Accident,1982-02-22,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,1.0,0.0,0.0,100.0,cessna180,6
209,209,394,20020917X01814,Accident,1982-02-22,OH,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,piperPA-38-112,2
210,210,397,20020917X02245,Accident,1982-02-23,CA,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,1.0,1.0,100.0,0.0,cessnaA188B,1
211,211,400,20020917X02020,Accident,1982-02-23,OK,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna172,4
212,212,402,20020917X02367,Accident,1982-02-23,AN,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,Cruise,Probable Cause,2.0,2.0,100.0,0.0,cessna210,6
213,213,405,20020917X02097,Accident,1982-02-24,TX,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,IMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessna150,2
214,214,406,20020917X02021,Accident,1982-02-24,OK,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,3.0,0.0,0.0,100.0,cessna172,4
215,215,413,20020917X02586,Accident,1982-02-25,ID,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,piperPA-28-181,5
216,216,414,20020917X02030,Accident,1982-02-25,LA,Non-Fatal,Substantial,cessna,2.0,Reciprocating,Executive/corporate,0.0,0.0,0.0,3.0,VMC,Landing,Probable Cause,3.0,0.0,0.0,100.0,cessna421B,10
217,217,420,20020917X02445,Accident,1982-02-26,KS,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
218,218,422,20020917X01630,Accident,1982-02-26,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,2.0,0.0,0.0,100.0,piperPA-20,4
219,219,424,20020917X02354,Accident,1982-02-27,FL,Non-Fatal,Destroyed,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1.0,0.0,0.0,100.0,cessna152,3
220,220,425,20020917X02337,Incident,1982-02-27,CA,Incident,Minor,aeronca,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1.0,1.0,0.0,0.0,aeronca11AC,3
221,221,427,20020917X02540,Accident,1982-02-27,PA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,1.0,1.0,100.0,0.0,cessna150G,2
222,222,428,20020917X02492,Accident,1982-02-27,PA,Non-Fatal,Substantial,piper,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,2.0,0.0,0.0,100.0,piperPA-38-112,2
223,223,429,20020917X02356,Accident,1982-02-27,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,Landing,Probable Cause,1.0,1.0,0.0,0.0,cessna170,6
224,224,432,20020917X02022,Accident,1982-02-27,NM,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessnaT210M,6
225,225,434,20020917X01822,Accident,1982-02-27,MI,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,2.0,0.0,0.0,100.0,cessna152,3
226,226,437,20020917X01731,Accident,1982-02-28,SC,Fatal(4),Destroyed,piper,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,Unknown,Probable Cause,4.0,4.0,100.0,0.0,piperPA-32-260,6
227,227,438,20020917X02587,Accident,1982-02-28,WA,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,2.0,0.0,0.0,100.0,cessna172N,5
228,228,439,20020917X02357,Accident,1982-02-28,FL,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,2.0,0.0,0.0,100.0,cessna172L,4
229,229,444,20020917X02027,Accident,1982-02-28,AR,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,2.0,0.0,0.0,100.0,cessna152,3
230,230,448,20020917X02199,Accident,1982-03-01,AZ,Non-Fatal,Substantial,piper,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,2.0,0.0,0.0,100.0,piperPA-28-161,4
231,231,451,20020917X02024,Accident,1982-03-01,TX,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,1.0,0.0,0.0,100.0,piperPA-38-112,2
232,232,453,20020917X02029,Accident,1982-03-01,TX,Non-Fatal,Substantial,cessna,1.0,Reciprocating,Unknown,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,2.0,0.0,0.0,100.0,cessnaU206,6
233,233,460,20020917X01675,Accident,1982-03-02,KY,Non-Fatal,Substantial,mooney,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,1.0,0.0,0.0,100.0,mooneyM20F,6
234,234,462,20020917X01632,Accident,1982-03-02,AK,Non-Fatal,Substantial,piper,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Other,Probable Cause,2.0,0.0,0.0,100.0,piperPA-18,2
235,235,464,20020917X02358,Accident,1982-03-02,AO,Fatal(1),Destroyed,cessna,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Descent,Probable Cause,1.0,1.0,100.0,0.0,cessna150,2
